customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churn_probability,risk_level
CUST000499,Female,0,No,No,59,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,80.02025470925807,101.24618216664815,0.029917344349070354,
CUST000500,Male,0,No,Yes,47,No,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,71.36526718213295,5774.080160352146,0.3470472035695008,
CUST000501,Male,1,Yes,Yes,17,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card,89.4541974037274,977.6679498833248,0.30299412394712494,
CUST000502,Male,1,Yes,Yes,22,No,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,25.548394206791063,2026.3288875979288,0.7442722744322521,
CUST000503,Female,0,No,Yes,68,No,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,48.45406102720561,2453.2230190300675,0.054013103095972494,
CUST000504,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,101.92305768401025,4527.0008950804695,0.4264981158890998,
CUST000505,Male,0,Yes,No,37,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card,27.98936877913609,3243.862490636577,0.21248750104904604,
CUST000506,Female,1,Yes,No,49,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,105.54859546959575,5429.924536982979,0.6010563814067517,
CUST000507,Male,1,No,Yes,13,No,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,One year,No,Mailed check,29.189609207710625,539.5454086967513,0.3655569331425085,
CUST000508,Female,1,No,Yes,34,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card,103.44542148916962,1079.1196346890715,0.13052610842200582,
CUST000509,Female,1,No,Yes,53,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,56.078840107872665,4043.770877912807,0.12683295322953725,
CUST000510,Male,0,No,No,51,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,81.22090632572159,2762.0218239899555,0.21624360502312523,
CUST000511,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,35.28871156479982,2436.9255657357417,0.16292410513864386,
CUST000512,Male,0,No,Yes,42,No,No phone service,No,No,Yes,No,No,No,Yes,One year,No,Mailed check,26.61687217251809,629.5218243964296,0.13394049254261622,
CUST000513,Female,0,No,No,32,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,41.59382040201351,7176.181480509212,0.15537337782767904,
CUST000514,Female,1,Yes,No,51,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,32.78538179086955,5565.366830387901,0.29518646858597486,
CUST000515,Male,1,No,Yes,46,No,No phone service,No,No,No,Yes,Yes,No,No,One year,No,Credit card,51.24058976796318,1060.78343887523,0.09647650364096069,
CUST000516,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,71.43832465110202,613.8630661234108,0.07884725854125779,
CUST000517,Female,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,78.87594635650095,7801.49301410682,0.20224352347554958,
CUST000518,Female,1,No,No,11,No,No,No,No,No,No internet service,Yes,No internet service,No,One year,No,Credit card,98.9868107379743,5481.263148472089,0.06785655825060699,
CUST000519,Female,0,Yes,Yes,68,No,No phone service,No,No,No,No,Yes,No,No internet service,Two year,Yes,Electronic check,85.62398932483586,3397.902961640558,0.034108163543868655,
CUST000520,Female,1,Yes,Yes,1,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two year,No,Electronic check,80.8758325129553,5643.6752219707005,0.021138485045998034,
CUST000521,Male,0,No,Yes,63,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card,61.17820274857746,6075.0211131932565,0.027430199732607012,
CUST000522,Female,0,No,No,24,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,67.38084349601387,6261.701398871357,0.07980307625831132,
CUST000523,Male,0,No,No,13,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,61.45208293901811,3875.230714659155,0.11158638433614715,
CUST000524,Female,0,Yes,Yes,11,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,104.21660300613831,3496.073789186299,0.06686769521442493,
CUST000525,Male,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,43.00004525483999,187.12186572431267,0.053949175530711206,
CUST000526,Male,0,Yes,No,17,Yes,No phone service,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,20.572093154196462,7419.80120962052,0.4344184735390153,
CUST000527,Female,0,Yes,No,24,No,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,85.13198972262393,4866.132239272651,0.5116494495559669,
CUST000528,Female,1,No,No,19,No,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Electronic check,40.24621836388314,1704.916103800748,0.21537553193406533,
CUST000529,Female,1,Yes,No,37,No,Yes,No,Yes,No internet service,No,No,No,No internet service,One year,Yes,Credit card,109.01151363098091,7364.86701342935,0.25108472769552825,
CUST000530,Male,1,No,No,8,No,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Credit card,105.9046329706656,7327.962023985341,0.04688760260616632,
CUST000531,Female,1,No,No,28,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,27.67273719282059,7914.554898492158,0.4791318986056424,
CUST000532,Male,1,No,No,5,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,30.63884054140773,7005.046848797932,0.09811031347873447,
CUST000533,Male,0,No,No,17,No,No,DSL,No internet service,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,69.51715922466663,7982.496663778511,0.06292800854034136,
CUST000534,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer,80.92226627693546,2033.0208861738531,0.07505536071478855,
CUST000535,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.49083374822408,6753.771723073949,0.11175711600792464,
CUST000536,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Mailed check,91.67977166993708,6601.923639486539,0.061395797344226434,
CUST000537,Male,1,No,Yes,11,No,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card,79.49160209188716,1924.4288378437968,0.6409221754590735,
CUST000538,Male,1,No,No,54,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Credit card,52.48241097485547,877.6566371078271,0.024650358887489836,
CUST000539,Female,0,Yes,Yes,45,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card,22.53714880423156,7837.422058053037,0.12359448032238494,
CUST000540,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card,95.01502812985176,2438.5939570128216,0.12167152943010648,
CUST000541,Female,0,Yes,No,12,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,One year,No,Credit card,41.47536658250827,6980.045144695668,0.15999987358896692,
CUST000542,Male,1,Yes,Yes,21,No,No,DSL,No,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,103.44737434626283,132.60452192937078,0.13524925721587533,
CUST000543,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,62.02902600542552,266.0959770348574,0.78566084392441,
CUST000544,Male,1,No,Yes,5,No,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Two year,No,Credit card,77.70774426317655,3780.38333870131,0.015970860348023086,
CUST000545,Female,1,Yes,Yes,56,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,107.2948730409002,1985.846003087002,0.2561066063766785,
CUST000546,Male,1,No,Yes,20,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card,106.36230009199534,5549.7461391441175,0.6696909593333787,
CUST000547,Female,0,Yes,No,41,No,No,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Bank transfer,57.15195752435733,4567.958171986839,0.05117815949325054,
CUST000548,Female,0,No,Yes,46,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,40.88888927148432,712.1377998588824,0.1051451532472074,
CUST000549,Male,1,Yes,No,12,No,No,No,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,97.51460777285946,1384.7635408941649,0.7261560173276014,
CUST000550,Male,0,No,Yes,70,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,63.30802036021312,3165.5892334614728,0.03816748134947069,
CUST000551,Female,0,Yes,Yes,17,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,39.20419935590041,1566.272105247922,0.5510865813261102,
CUST000552,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,110.44253423171502,6358.556543227036,0.680314315972449,
CUST000553,Female,1,No,No,26,No,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,39.81041942410874,3386.9548608709124,0.1196630678077378,
CUST000554,Male,1,Yes,No,48,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Bank transfer,22.580716819123108,838.1117480557442,0.07395677984646401,
CUST000555,Female,0,No,No,52,No,No,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,22.027997376742,3926.308927949786,0.04025010955778343,
CUST000556,Female,1,No,Yes,70,No,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,Yes,Credit card,82.23153564542642,817.6216303851719,0.02770221353382878,
CUST000557,Female,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,86.16750607175304,1118.6047128165558,0.04648391521587278,
CUST000558,Female,0,No,No,33,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card,51.10417050569839,1992.9176730228216,0.08107979077291225,
CUST000559,Female,0,No,No,62,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,52.00109892470634,6890.26887145517,0.037488276952503286,
CUST000560,Female,0,No,No,23,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer,53.94939150599428,7404.439005430479,0.028179835768472973,
CUST000561,Male,1,No,No,15,No,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,88.01585467588787,6627.436061723346,0.31694031754689206,
CUST000562,Male,1,No,No,27,No,Yes,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,25.81337910268286,2739.210017600993,0.5143899594915416,
CUST000563,Male,1,Yes,No,64,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,112.91163526913256,2252.32688475977,0.3391848542884615,
CUST000564,Female,0,No,Yes,51,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card,42.25210441774465,4438.32995724289,0.07175121787473109,
CUST000565,Female,0,No,No,53,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer,119.96732052420924,5802.639968211587,0.05361315166016647,
CUST000566,Female,0,No,Yes,51,No,No phone service,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,37.1522693787187,7947.645026465381,0.3405332313791975,
CUST000567,Female,1,No,Yes,47,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,97.15464573123776,1139.408623843517,0.24630153325690127,
CUST000568,Male,0,No,No,4,Yes,No,No,No,No,No,No internet service,No,No internet service,Two year,No,Credit card,42.341254492962506,489.40679228805504,0.13152939762143265,
CUST000569,Male,1,Yes,No,7,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,28.0846801643254,5585.411523062641,0.6247929436792801,
CUST000570,Female,1,No,Yes,35,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,107.49333243506489,6674.583689680853,0.20853532772005798,
CUST000571,Male,1,Yes,No,48,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,105.8751259190892,6786.155360944744,0.10873483704433524,
CUST000572,Male,1,Yes,No,45,Yes,No phone service,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,60.35703924496013,5459.862037709569,0.38665472514951654,
CUST000573,Female,1,Yes,Yes,19,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card,90.23961425404268,7636.724852541578,0.5326283647827749,
CUST000574,Male,1,Yes,Yes,63,No,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,75.70659326839171,4136.937632002237,0.20633187379856766,
CUST000575,Female,0,No,Yes,38,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,105.29561136737487,7319.136906856079,0.8514774630008203,
CUST000576,Male,0,Yes,No,67,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,51.50559693186544,7745.715882233032,0.18368271087041732,
CUST000577,Female,1,Yes,Yes,59,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.36723999989852,6792.543910324551,0.7402348570230737,
CUST000578,Female,1,No,No,69,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,68.53723712045505,2547.092649743103,0.019076974262842463,
CUST000579,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,55.39058262568587,1650.1036442453326,0.7632125843753413,
CUST000580,Female,1,No,Yes,47,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer,109.14550645563722,4430.148513356366,0.22186917395888353,
CUST000581,Male,1,Yes,Yes,61,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer,36.587792466253546,3678.8165280034887,0.27513083440097735,
CUST000582,Female,0,No,No,31,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,34.95086395206961,7034.290903322591,0.5861154185393562,
CUST000583,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer,77.69095353227513,890.2502014305144,0.1377023132780691,
CUST000584,Female,1,Yes,Yes,43,No,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,85.7494229984942,2136.146484360997,0.11620150273979286,
CUST000585,Male,1,No,Yes,67,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,39.46192543245652,6039.211661697797,0.4754234639359476,
CUST000586,Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,59.07174422546241,850.3944953207658,0.5816174681776265,
CUST000587,Male,0,No,No,10,No,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,114.65638429787435,2634.0388707714314,0.36665928115038987,
CUST000588,Female,0,No,Yes,42,No,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card,44.6617422690674,3158.527613026467,0.09370920195206914,
CUST000589,Male,1,Yes,No,64,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Mailed check,86.83607021173941,5018.490992845251,0.020530570394867727,
CUST000590,Male,1,No,Yes,21,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,No,Credit card,94.01493936975908,1349.2479011829805,0.22637767673452702,
CUST000591,Female,0,No,Yes,66,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,64.81286994651595,6898.775473762706,0.11883340482119052,
CUST000592,Male,1,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer,113.7525986759583,3635.583660183567,0.11815695535461712,
CUST000593,Female,1,No,Yes,24,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Credit card,93.66567352187904,7344.471523856396,0.1171316038152204,
CUST000594,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer,65.79245798608979,3796.17231770806,0.09451673754860808,
CUST000595,Female,1,No,Yes,56,Yes,No phone service,No,No,No internet service,No,No,No,No,Two year,No,Mailed check,76.9335201776094,2272.8180456317937,0.07182159633166933,
CUST000596,Male,1,Yes,No,30,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No,One year,Yes,Credit card,89.26134434251007,1220.4477466326316,0.07247247355190728,
CUST000597,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Two year,No,Electronic check,79.21901804292182,129.58624821915004,0.078765642389387,
CUST000598,Female,1,Yes,No,47,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer,107.8697583826076,4304.044131380201,0.05761923190693735,
CUST000599,Female,0,Yes,Yes,35,No,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,55.68886622804012,946.5379057226952,0.15320577873216776,
CUST000600,Male,1,No,Yes,19,No,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,49.98857400558049,3194.649332686308,0.5962272161794216,
CUST000601,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,41.38388894952643,4755.246913772985,0.7147828363501992,
CUST000602,Female,1,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card,23.778296806459515,2277.918585531332,0.6699012163485567,
CUST000603,Female,0,Yes,No,71,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,24.301396438005533,1484.2719096923106,0.014779807596769032,
CUST000604,Male,1,Yes,No,30,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,107.00551931092828,6220.300818613799,0.2883229922427005,
CUST000605,Male,0,Yes,Yes,7,No,No,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,87.83931464059073,7579.650261024803,0.2733480588846515,
CUST000606,Male,1,No,No,67,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,86.05324154364861,893.4793011095314,0.20266732649505445,
CUST000607,Female,0,Yes,No,65,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,81.4642818934886,1329.163562641562,0.01064756029086029,
CUST000608,Female,1,No,Yes,36,Yes,No,No,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer,104.92191446941048,7684.099992296477,0.295661792626757,
CUST000609,Female,0,No,No,25,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,68.02669256656274,398.4953523167456,0.8210233479563454,
CUST000610,Male,0,No,Yes,37,No,No phone service,No,No,No internet service,No,No,No internet service,Yes,Two year,No,Electronic check,107.04108285583004,7823.29545874873,0.04050038546336906,
CUST000611,Female,1,No,Yes,1,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,55.94450261822392,136.6914163714113,0.08170741690231514,
CUST000612,Female,1,No,Yes,15,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,112.67075043390903,7001.9823796455175,0.17883317559048542,
CUST000613,Female,0,No,Yes,37,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.86569800812401,2527.8689298032214,0.7128983442991476,
CUST000614,Female,1,No,No,13,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Credit card,45.71771360244273,7514.851979600643,0.13812386079600686,
CUST000615,Male,0,No,Yes,8,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,76.40849216886251,2603.867780221125,0.46947167091414227,
CUST000616,Male,0,No,Yes,5,No,No phone service,No,Yes,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,73.30305614882556,5269.019940119042,0.04294255745512566,
CUST000617,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,33.7898821730334,732.2573011508995,0.08726473257157986,
CUST000618,Male,1,Yes,Yes,1,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Two year,No,Credit card,79.12429057506141,2014.405510484538,0.09574989550366939,
CUST000619,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,51.478562371695794,6212.066837186081,0.12503329516112224,
CUST000620,Female,0,Yes,No,35,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,25.23487668096024,4276.618244062675,0.12519510038679107,
CUST000621,Female,1,Yes,No,66,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,114.86561577065648,7430.955588117654,0.3484132989259221,
CUST000622,Male,1,No,No,63,No,No,No,No internet service,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,84.14903690642878,3487.136125896699,0.052780458744582655,
CUST000623,Female,1,No,No,23,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card,107.6918931870847,6971.517689929992,0.07221885469331205,
CUST000624,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,87.60560050132531,3646.747956078076,0.7625169333307075,
CUST000625,Female,0,No,No,34,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Electronic check,55.698369214011294,7836.061401745684,0.05971012268339563,
CUST000626,Male,0,No,No,46,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.26880723288114,7682.691613051126,0.6726623655933296,
CUST000627,Female,0,No,Yes,4,No,No,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,87.57467603471771,2700.1799738930345,0.37048347223781736,
CUST000628,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,116.02523252014376,7098.7969962927455,0.22709739874145718,
CUST000629,Male,1,Yes,No,3,No,No phone service,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,45.36694591216965,6796.129856303629,0.259018798173744,
CUST000630,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,No,Bank transfer,107.49770586241176,1764.3751388877463,0.04307341130731696,
CUST000631,Female,0,Yes,Yes,60,No,No,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,112.40778052942694,5031.894166187831,0.2211754043295195,
CUST000632,Male,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,87.04155146589565,674.1902931595374,0.028337614321491712,
CUST000633,Male,0,No,No,34,Yes,Yes,No,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer,113.12666274013378,6710.014692609347,0.25314693163410074,
CUST000634,Female,0,No,No,45,No,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,59.78785874773685,1478.9124796776223,0.02488192878615186,
CUST000635,Female,0,No,No,61,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,115.30161760404428,659.4361409475397,0.19020521069732121,
CUST000636,Male,0,Yes,Yes,16,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,90.27828771659748,3261.730854756609,0.3000249777707401,
CUST000637,Male,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,24.20057674188119,4657.684894937183,0.16535946267200075,
CUST000638,Female,0,No,No,40,No,Yes,No,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,110.68728318190529,6853.843972622191,0.07490433503337234,
CUST000639,Female,1,No,Yes,17,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Credit card,68.44728090331925,7796.515951621718,0.3888703155694625,
CUST000640,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Electronic check,66.03269847778328,3571.990849301923,0.43898252092161827,
CUST000641,Female,0,No,Yes,16,No,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card,76.64666059796343,577.5306915836347,0.16474671029846535,
CUST000642,Female,0,Yes,Yes,60,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,34.93845467712279,6018.013074304378,0.6749810553665961,
CUST000643,Male,1,Yes,No,66,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card,66.91660485673987,4564.868724169106,0.03559849390132429,
CUST000644,Female,0,Yes,No,66,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,One year,No,Bank transfer,103.11272167177457,3638.3416242712583,0.07858374048387627,
CUST000645,Male,0,Yes,No,13,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Two year,No,Credit card,21.548245913751533,2543.2241424582985,0.08143707191589634,
CUST000646,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer,47.29171603243713,4068.948369963932,0.036598424843460244,
CUST000647,Male,1,Yes,Yes,31,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,20.24545864438442,2775.5688752105443,0.4715005106875865,
CUST000648,Female,0,Yes,Yes,34,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,61.57113091498484,6080.393755204146,0.112428415468731,
CUST000649,Male,1,No,Yes,39,No,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,92.83155104937347,4396.7602022918645,0.13888352166380755,
CUST000650,Male,0,No,No,67,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,99.87718291146284,7027.097415817485,0.09108544932819285,
